dose_character	treatment	name
10000	S1315	Ki16425
10000	S1315	Ki16425
10000	S1315	Ki16425
10000	S1315	Ki16425
10000	S1315	Ki16425
10	S1319	Costunolide
10	S1319	Costunolide
10	S1319	Costunolide
10	S1319	Costunolide
10	S1319	Costunolide
10	S1319	Costunolide
100	S1319	Costunolide
100	S1319	Costunolide
100	S1319	Costunolide
100	S1319	Costunolide
100	S1319	Costunolide
100	S1319	Costunolide
1000	S1319	Costunolide
1000	S1319	Costunolide
1000	S1319	Costunolide
1000	S1319	Costunolide
1000	S1319	Costunolide
1000	S1319	Costunolide
10000	S1319	Costunolide
10000	S1319	Costunolide
10000	S1319	Costunolide
10000	S1319	Costunolide
10000	S1319	Costunolide
10000	S1319	Costunolide
10	S1327	Ellagic acid
10	S1327	Ellagic acid
10	S1327	Ellagic acid
10	S1327	Ellagic acid
10	S1327	Ellagic acid
10	S1327	Ellagic acid
10	S1327	Ellagic acid
10	S1327	Ellagic acid
100	S1327	Ellagic acid
100	S1327	Ellagic acid
100	S1327	Ellagic acid
100	S1327	Ellagic acid
100	S1327	Ellagic acid
100	S1327	Ellagic acid
100	S1327	Ellagic acid
100	S1327	Ellagic acid
1000	S1327	Ellagic acid
1000	S1327	Ellagic acid
1000	S1327	Ellagic acid
1000	S1327	Ellagic acid
1000	S1327	Ellagic acid
1000	S1327	Ellagic acid
1000	S1327	Ellagic acid
1000	S1327	Ellagic acid
10000	S1327	Ellagic acid
10000	S1327	Ellagic acid
10000	S1327	Ellagic acid
10000	S1327	Ellagic acid
10000	S1327	Ellagic acid
10000	S1327	Ellagic acid
10000	S1327	Ellagic acid
10000	S1327	Ellagic acid
10	S1361	Glesatinib(MGCD265)
10	S1361	Glesatinib(MGCD265)
10	S1361	Glesatinib(MGCD265)
10	S1361	Glesatinib(MGCD265)
10	S1361	Glesatinib(MGCD265)
10	S1361	Glesatinib(MGCD265)
100	S1361	Glesatinib(MGCD265)
100	S1361	Glesatinib(MGCD265)
100	S1361	Glesatinib(MGCD265)
100	S1361	Glesatinib(MGCD265)
100	S1361	Glesatinib(MGCD265)
100	S1361	Glesatinib(MGCD265)
1000	S1361	Glesatinib(MGCD265)
1000	S1361	Glesatinib(MGCD265)
1000	S1361	Glesatinib(MGCD265)
1000	S1361	Glesatinib(MGCD265)
1000	S1361	Glesatinib(MGCD265)
1000	S1361	Glesatinib(MGCD265)
10000	S1361	Glesatinib(MGCD265)
10000	S1361	Glesatinib(MGCD265)
10000	S1361	Glesatinib(MGCD265)
10000	S1361	Glesatinib(MGCD265)
10000	S1361	Glesatinib(MGCD265)
10000	S1361	Glesatinib(MGCD265)
10	S1362	Rigosertib (ON-01910)
10	S1362	Rigosertib (ON-01910)
10	S1362	Rigosertib (ON-01910)
10	S1362	Rigosertib (ON-01910)
10	S1362	Rigosertib (ON-01910)
10	S1362	Rigosertib (ON-01910)
100	S1362	Rigosertib (ON-01910)
100	S1362	Rigosertib (ON-01910)
100	S1362	Rigosertib (ON-01910)
100	S1362	Rigosertib (ON-01910)
100	S1362	Rigosertib (ON-01910)
100	S1362	Rigosertib (ON-01910)
1000	S1362	Rigosertib (ON-01910)
1000	S1362	Rigosertib (ON-01910)
1000	S1362	Rigosertib (ON-01910)
1000	S1362	Rigosertib (ON-01910)
1000	S1362	Rigosertib (ON-01910)
1000	S1362	Rigosertib (ON-01910)
10000	S1362	Rigosertib (ON-01910)
10000	S1362	Rigosertib (ON-01910)
10000	S1362	Rigosertib (ON-01910)
10000	S1362	Rigosertib (ON-01910)
10000	S1362	Rigosertib (ON-01910)
10000	S1362	Rigosertib (ON-01910)
10	S1363	Ki8751
10	S1363	Ki8751
10	S1363	Ki8751
10	S1363	Ki8751
10	S1363	Ki8751
10	S1363	Ki8751
100	S1363	Ki8751
100	S1363	Ki8751
100	S1363	Ki8751
100	S1363	Ki8751
100	S1363	Ki8751
100	S1363	Ki8751
1000	S1363	Ki8751
1000	S1363	Ki8751
1000	S1363	Ki8751
1000	S1363	Ki8751
1000	S1363	Ki8751
1000	S1363	Ki8751
10000	S1363	Ki8751
10000	S1363	Ki8751
10000	S1363	Ki8751
10000	S1363	Ki8751
10000	S1363	Ki8751
10000	S1363	Ki8751
10	S1364	Patupilone (EPO906, Epothilone B)
10	S1364	Patupilone (EPO906, Epothilone B)
10	S1364	Patupilone (EPO906, Epothilone B)
10	S1364	Patupilone (EPO906, Epothilone B)
10	S1364	Patupilone (EPO906, Epothilone B)
10	S1364	Patupilone (EPO906, Epothilone B)
100	S1364	Patupilone (EPO906, Epothilone B)
100	S1364	Patupilone (EPO906, Epothilone B)
100	S1364	Patupilone (EPO906, Epothilone B)
100	S1364	Patupilone (EPO906, Epothilone B)
100	S1364	Patupilone (EPO906, Epothilone B)
100	S1364	Patupilone (EPO906, Epothilone B)
1000	S1364	Patupilone (EPO906, Epothilone B)
1000	S1364	Patupilone (EPO906, Epothilone B)
1000	S1364	Patupilone (EPO906, Epothilone B)
1000	S1364	Patupilone (EPO906, Epothilone B)
1000	S1364	Patupilone (EPO906, Epothilone B)
1000	S1364	Patupilone (EPO906, Epothilone B)
10000	S1364	Patupilone (EPO906, Epothilone B)
10000	S1364	Patupilone (EPO906, Epothilone B)
10000	S1364	Patupilone (EPO906, Epothilone B)
10000	S1364	Patupilone (EPO906, Epothilone B)
10000	S1364	Patupilone (EPO906, Epothilone B)
10000	S1364	Patupilone (EPO906, Epothilone B)
10	S1378	Ruxolitinib (INCB018424)
10	S1378	Ruxolitinib (INCB018424)
10	S1378	Ruxolitinib (INCB018424)
10	S1378	Ruxolitinib (INCB018424)
10	S1378	Ruxolitinib (INCB018424)
10	S1378	Ruxolitinib (INCB018424)
10	S1378	Ruxolitinib (INCB018424)
10	S1378	Ruxolitinib (INCB018424)
100	S1378	Ruxolitinib (INCB018424)
100	S1378	Ruxolitinib (INCB018424)
100	S1378	Ruxolitinib (INCB018424)
100	S1378	Ruxolitinib (INCB018424)
100	S1378	Ruxolitinib (INCB018424)
100	S1378	Ruxolitinib (INCB018424)
100	S1378	Ruxolitinib (INCB018424)
100	S1378	Ruxolitinib (INCB018424)
1000	S1378	Ruxolitinib (INCB018424)
1000	S1378	Ruxolitinib (INCB018424)
1000	S1378	Ruxolitinib (INCB018424)
1000	S1378	Ruxolitinib (INCB018424)
1000	S1378	Ruxolitinib (INCB018424)
1000	S1378	Ruxolitinib (INCB018424)
1000	S1378	Ruxolitinib (INCB018424)
1000	S1378	Ruxolitinib (INCB018424)
10000	S1378	Ruxolitinib (INCB018424)
10000	S1378	Ruxolitinib (INCB018424)
10000	S1378	Ruxolitinib (INCB018424)
10000	S1378	Ruxolitinib (INCB018424)
10000	S1378	Ruxolitinib (INCB018424)
10000	S1378	Ruxolitinib (INCB018424)
10000	S1378	Ruxolitinib (INCB018424)
10000	S1378	Ruxolitinib (INCB018424)
10	S1392	Pelitinib (EKB-569)
10	S1392	Pelitinib (EKB-569)
10	S1392	Pelitinib (EKB-569)
10	S1392	Pelitinib (EKB-569)
10	S1392	Pelitinib (EKB-569)
10	S1392	Pelitinib (EKB-569)
100	S1392	Pelitinib (EKB-569)
100	S1392	Pelitinib (EKB-569)
100	S1392	Pelitinib (EKB-569)
100	S1392	Pelitinib (EKB-569)
100	S1392	Pelitinib (EKB-569)
100	S1392	Pelitinib (EKB-569)
1000	S1392	Pelitinib (EKB-569)
1000	S1392	Pelitinib (EKB-569)
1000	S1392	Pelitinib (EKB-569)
1000	S1392	Pelitinib (EKB-569)
1000	S1392	Pelitinib (EKB-569)
1000	S1392	Pelitinib (EKB-569)
10000	S1392	Pelitinib (EKB-569)
10000	S1392	Pelitinib (EKB-569)
10000	S1392	Pelitinib (EKB-569)
10000	S1392	Pelitinib (EKB-569)
10000	S1392	Pelitinib (EKB-569)
10000	S1392	Pelitinib (EKB-569)
10	S1393	Pirarubicin
10	S1393	Pirarubicin
10	S1393	Pirarubicin
10	S1393	Pirarubicin
10	S1393	Pirarubicin
10	S1393	Pirarubicin
100	S1393	Pirarubicin
100	S1393	Pirarubicin
100	S1393	Pirarubicin
100	S1393	Pirarubicin
100	S1393	Pirarubicin
100	S1393	Pirarubicin
1000	S1393	Pirarubicin
1000	S1393	Pirarubicin
1000	S1393	Pirarubicin
1000	S1393	Pirarubicin
1000	S1393	Pirarubicin
1000	S1393	Pirarubicin
10000	S1393	Pirarubicin
10000	S1393	Pirarubicin
10000	S1393	Pirarubicin
10000	S1393	Pirarubicin
10000	S1393	Pirarubicin
10000	S1393	Pirarubicin
10	S1396	Resveratrol
10	S1396	Resveratrol
10	S1396	Resveratrol
10	S1396	Resveratrol
10	S1396	Resveratrol
10	S1396	Resveratrol
10	S1396	Resveratrol
10	S1396	Resveratrol
100	S1396	Resveratrol
100	S1396	Resveratrol
100	S1396	Resveratrol
100	S1396	Resveratrol
100	S1396	Resveratrol
100	S1396	Resveratrol
100	S1396	Resveratrol
100	S1396	Resveratrol
1000	S1396	Resveratrol
1000	S1396	Resveratrol
1000	S1396	Resveratrol
1000	S1396	Resveratrol
1000	S1396	Resveratrol
1000	S1396	Resveratrol
1000	S1396	Resveratrol
1000	S1396	Resveratrol
10000	S1396	Resveratrol
10000	S1396	Resveratrol
10000	S1396	Resveratrol
10000	S1396	Resveratrol
10000	S1396	Resveratrol
10000	S1396	Resveratrol
10000	S1396	Resveratrol
10000	S1396	Resveratrol
10	S1422	Droxinostat
10	S1422	Droxinostat
10	S1422	Droxinostat
10	S1422	Droxinostat
10	S1422	Droxinostat
10	S1422	Droxinostat
100	S1422	Droxinostat
100	S1422	Droxinostat
100	S1422	Droxinostat
100	S1422	Droxinostat
100	S1422	Droxinostat
100	S1422	Droxinostat
1000	S1422	Droxinostat
1000	S1422	Droxinostat
1000	S1422	Droxinostat
1000	S1422	Droxinostat
1000	S1422	Droxinostat
1000	S1422	Droxinostat
10000	S1422	Droxinostat
10000	S1422	Droxinostat
10000	S1422	Droxinostat
10000	S1422	Droxinostat
10000	S1422	Droxinostat
10000	S1422	Droxinostat
10	S1443	Zileuton
10	S1443	Zileuton
10	S1443	Zileuton
10	S1443	Zileuton
10	S1443	Zileuton
10	S1443	Zileuton
100	S1443	Zileuton
100	S1443	Zileuton
100	S1443	Zileuton
100	S1443	Zileuton
100	S1443	Zileuton
100	S1443	Zileuton
1000	S1443	Zileuton
1000	S1443	Zileuton
1000	S1443	Zileuton
1000	S1443	Zileuton
1000	S1443	Zileuton
1000	S1443	Zileuton
10000	S1443	Zileuton
10000	S1443	Zileuton
10000	S1443	Zileuton
10000	S1443	Zileuton
10000	S1443	Zileuton
10000	S1443	Zileuton
10	S1451	Aurora A Inhibitor I
10	S1451	Aurora A Inhibitor I
10	S1451	Aurora A Inhibitor I
10	S1451	Aurora A Inhibitor I
10	S1451	Aurora A Inhibitor I
10	S1451	Aurora A Inhibitor I
10	S1451	Aurora A Inhibitor I
10	S1451	Aurora A Inhibitor I
100	S1451	Aurora A Inhibitor I
100	S1451	Aurora A Inhibitor I
100	S1451	Aurora A Inhibitor I
100	S1451	Aurora A Inhibitor I
100	S1451	Aurora A Inhibitor I
100	S1451	Aurora A Inhibitor I
100	S1451	Aurora A Inhibitor I
100	S1451	Aurora A Inhibitor I
1000	S1451	Aurora A Inhibitor I
1000	S1451	Aurora A Inhibitor I
1000	S1451	Aurora A Inhibitor I
1000	S1451	Aurora A Inhibitor I
1000	S1451	Aurora A Inhibitor I
1000	S1451	Aurora A Inhibitor I
1000	S1451	Aurora A Inhibitor I
1000	S1451	Aurora A Inhibitor I
10000	S1451	Aurora A Inhibitor I
10000	S1451	Aurora A Inhibitor I
10000	S1451	Aurora A Inhibitor I
10000	S1451	Aurora A Inhibitor I
10000	S1451	Aurora A Inhibitor I
10000	S1451	Aurora A Inhibitor I
10000	S1451	Aurora A Inhibitor I
10000	S1451	Aurora A Inhibitor I
10	S1454	PHA-680632
10	S1454	PHA-680632
10	S1454	PHA-680632
10	S1454	PHA-680632
10	S1454	PHA-680632
10	S1454	PHA-680632
10	S1454	PHA-680632
10	S1454	PHA-680632
100	S1454	PHA-680632
100	S1454	PHA-680632
100	S1454	PHA-680632
100	S1454	PHA-680632
100	S1454	PHA-680632
100	S1454	PHA-680632
100	S1454	PHA-680632
100	S1454	PHA-680632
1000	S1454	PHA-680632
1000	S1454	PHA-680632
1000	S1454	PHA-680632
1000	S1454	PHA-680632
1000	S1454	PHA-680632
1000	S1454	PHA-680632
1000	S1454	PHA-680632
1000	S1454	PHA-680632
10000	S1454	PHA-680632
10000	S1454	PHA-680632
10000	S1454	PHA-680632
10000	S1454	PHA-680632
10000	S1454	PHA-680632
10000	S1454	PHA-680632
10000	S1454	PHA-680632
10000	S1454	PHA-680632
10	S1463	Ofloxacin
10	S1463	Ofloxacin
10	S1463	Ofloxacin
10	S1463	Ofloxacin
10	S1463	Ofloxacin
10	S1463	Ofloxacin
10	S1463	Ofloxacin
10	S1463	Ofloxacin
100	S1463	Ofloxacin
100	S1463	Ofloxacin
100	S1463	Ofloxacin
100	S1463	Ofloxacin
100	S1463	Ofloxacin
100	S1463	Ofloxacin
100	S1463	Ofloxacin
100	S1463	Ofloxacin
1000	S1463	Ofloxacin
1000	S1463	Ofloxacin
1000	S1463	Ofloxacin
1000	S1463	Ofloxacin
1000	S1463	Ofloxacin
1000	S1463	Ofloxacin
1000	S1463	Ofloxacin
1000	S1463	Ofloxacin
10000	S1463	Ofloxacin
10000	S1463	Ofloxacin
10000	S1463	Ofloxacin
10000	S1463	Ofloxacin
10000	S1463	Ofloxacin
10000	S1463	Ofloxacin
10000	S1463	Ofloxacin
10000	S1463	Ofloxacin
10	S1484	MC1568
10	S1484	MC1568
10	S1484	MC1568
10	S1484	MC1568
10	S1484	MC1568
10	S1484	MC1568
10	S1484	MC1568
10	S1484	MC1568
100	S1484	MC1568
100	S1484	MC1568
100	S1484	MC1568
100	S1484	MC1568
100	S1484	MC1568
100	S1484	MC1568
100	S1484	MC1568
100	S1484	MC1568
1000	S1484	MC1568
1000	S1484	MC1568
1000	S1484	MC1568
1000	S1484	MC1568
1000	S1484	MC1568
1000	S1484	MC1568
1000	S1484	MC1568
1000	S1484	MC1568
10000	S1484	MC1568
10000	S1484	MC1568
10000	S1484	MC1568
10000	S1484	MC1568
10000	S1484	MC1568
10000	S1484	MC1568
10000	S1484	MC1568
10000	S1484	MC1568
10	S1515	Pracinostat (SB939)
10	S1515	Pracinostat (SB939)
10	S1515	Pracinostat (SB939)
10	S1515	Pracinostat (SB939)
10	S1515	Pracinostat (SB939)
10	S1515	Pracinostat (SB939)
10	S1515	Pracinostat (SB939)
10	S1515	Pracinostat (SB939)
100	S1515	Pracinostat (SB939)
100	S1515	Pracinostat (SB939)
100	S1515	Pracinostat (SB939)
100	S1515	Pracinostat (SB939)
100	S1515	Pracinostat (SB939)
100	S1515	Pracinostat (SB939)
100	S1515	Pracinostat (SB939)
100	S1515	Pracinostat (SB939)
1000	S1515	Pracinostat (SB939)
1000	S1515	Pracinostat (SB939)
1000	S1515	Pracinostat (SB939)
1000	S1515	Pracinostat (SB939)
1000	S1515	Pracinostat (SB939)
1000	S1515	Pracinostat (SB939)
1000	S1515	Pracinostat (SB939)
1000	S1515	Pracinostat (SB939)
10000	S1515	Pracinostat (SB939)
10000	S1515	Pracinostat (SB939)
10000	S1515	Pracinostat (SB939)
10000	S1515	Pracinostat (SB939)
10000	S1515	Pracinostat (SB939)
10000	S1515	Pracinostat (SB939)
10000	S1515	Pracinostat (SB939)
10000	S1515	Pracinostat (SB939)
10	S1529	Hesperadin
10	S1529	Hesperadin
10	S1529	Hesperadin
10	S1529	Hesperadin
10	S1529	Hesperadin
10	S1529	Hesperadin
10	S1529	Hesperadin
10	S1529	Hesperadin
100	S1529	Hesperadin
100	S1529	Hesperadin
100	S1529	Hesperadin
100	S1529	Hesperadin
100	S1529	Hesperadin
100	S1529	Hesperadin
100	S1529	Hesperadin
100	S1529	Hesperadin
1000	S1529	Hesperadin
1000	S1529	Hesperadin
1000	S1529	Hesperadin
1000	S1529	Hesperadin
1000	S1529	Hesperadin
1000	S1529	Hesperadin
1000	S1529	Hesperadin
1000	S1529	Hesperadin
10000	S1529	Hesperadin
10000	S1529	Hesperadin
10000	S1529	Hesperadin
10000	S1529	Hesperadin
10000	S1529	Hesperadin
10000	S1529	Hesperadin
10000	S1529	Hesperadin
10000	S1529	Hesperadin
10	S1541	Selisistat (EX 527)
10	S1541	Selisistat (EX 527)
10	S1541	Selisistat (EX 527)
10	S1541	Selisistat (EX 527)
10	S1541	Selisistat (EX 527)
10	S1541	Selisistat (EX 527)
10	S1541	Selisistat (EX 527)
10	S1541	Selisistat (EX 527)
100	S1541	Selisistat (EX 527)
100	S1541	Selisistat (EX 527)
100	S1541	Selisistat (EX 527)
100	S1541	Selisistat (EX 527)
100	S1541	Selisistat (EX 527)
100	S1541	Selisistat (EX 527)
100	S1541	Selisistat (EX 527)
100	S1541	Selisistat (EX 527)
1000	S1541	Selisistat (EX 527)
1000	S1541	Selisistat (EX 527)
1000	S1541	Selisistat (EX 527)
1000	S1541	Selisistat (EX 527)
1000	S1541	Selisistat (EX 527)
1000	S1541	Selisistat (EX 527)
1000	S1541	Selisistat (EX 527)
1000	S1541	Selisistat (EX 527)
10000	S1541	Selisistat (EX 527)
10000	S1541	Selisistat (EX 527)
10000	S1541	Selisistat (EX 527)
10000	S1541	Selisistat (EX 527)
10000	S1541	Selisistat (EX 527)
10000	S1541	Selisistat (EX 527)
10000	S1541	Selisistat (EX 527)
10000	S1541	Selisistat (EX 527)
10	S1573	Fasudil (HA-1077) HCl
10	S1573	Fasudil (HA-1077) HCl
10	S1573	Fasudil (HA-1077) HCl
10	S1573	Fasudil (HA-1077) HCl
10	S1573	Fasudil (HA-1077) HCl
10	S1573	Fasudil (HA-1077) HCl
10	S1573	Fasudil (HA-1077) HCl
10	S1573	Fasudil (HA-1077) HCl
100	S1573	Fasudil (HA-1077) HCl
100	S1573	Fasudil (HA-1077) HCl
100	S1573	Fasudil (HA-1077) HCl
100	S1573	Fasudil (HA-1077) HCl
100	S1573	Fasudil (HA-1077) HCl
100	S1573	Fasudil (HA-1077) HCl
100	S1573	Fasudil (HA-1077) HCl
100	S1573	Fasudil (HA-1077) HCl
1000	S1573	Fasudil (HA-1077) HCl
1000	S1573	Fasudil (HA-1077) HCl
1000	S1573	Fasudil (HA-1077) HCl
1000	S1573	Fasudil (HA-1077) HCl
1000	S1573	Fasudil (HA-1077) HCl
1000	S1573	Fasudil (HA-1077) HCl
1000	S1573	Fasudil (HA-1077) HCl
1000	S1573	Fasudil (HA-1077) HCl
10000	S1573	Fasudil (HA-1077) HCl
10000	S1573	Fasudil (HA-1077) HCl
10000	S1573	Fasudil (HA-1077) HCl
10000	S1573	Fasudil (HA-1077) HCl
10000	S1573	Fasudil (HA-1077) HCl
10000	S1573	Fasudil (HA-1077) HCl
10000	S1573	Fasudil (HA-1077) HCl
10000	S1573	Fasudil (HA-1077) HCl
10	S1577	Tie2 kinase inhibitor
10	S1577	Tie2 kinase inhibitor
10	S1577	Tie2 kinase inhibitor
10	S1577	Tie2 kinase inhibitor
10	S1577	Tie2 kinase inhibitor
10	S1577	Tie2 kinase inhibitor
100	S1577	Tie2 kinase inhibitor
100	S1577	Tie2 kinase inhibitor
100	S1577	Tie2 kinase inhibitor
100	S1577	Tie2 kinase inhibitor
100	S1577	Tie2 kinase inhibitor
100	S1577	Tie2 kinase inhibitor
1000	S1577	Tie2 kinase inhibitor
1000	S1577	Tie2 kinase inhibitor
1000	S1577	Tie2 kinase inhibitor
1000	S1577	Tie2 kinase inhibitor
1000	S1577	Tie2 kinase inhibitor
1000	S1577	Tie2 kinase inhibitor
10000	S1577	Tie2 kinase inhibitor
10000	S1577	Tie2 kinase inhibitor
10000	S1577	Tie2 kinase inhibitor
10000	S1577	Tie2 kinase inhibitor
10000	S1577	Tie2 kinase inhibitor
10000	S1577	Tie2 kinase inhibitor
10	S1622	Prednisone 
10	S1622	Prednisone 
10	S1622	Prednisone 
10	S1622	Prednisone 
10	S1622	Prednisone 
10	S1622	Prednisone 
100	S1622	Prednisone 
100	S1622	Prednisone 
100	S1622	Prednisone 
100	S1622	Prednisone 
100	S1622	Prednisone 
100	S1622	Prednisone 
1000	S1622	Prednisone 
1000	S1622	Prednisone 
1000	S1622	Prednisone 
1000	S1622	Prednisone 
1000	S1622	Prednisone 
1000	S1622	Prednisone 
10000	S1622	Prednisone 
10000	S1622	Prednisone 
10000	S1622	Prednisone 
10000	S1622	Prednisone 
10000	S1622	Prednisone 
10000	S1622	Prednisone 
10	S1624	Alendronate sodium trihydrate
10	S1624	Alendronate sodium trihydrate
10	S1624	Alendronate sodium trihydrate
10	S1624	Alendronate sodium trihydrate
10	S1624	Alendronate sodium trihydrate
10	S1624	Alendronate sodium trihydrate
100	S1624	Alendronate sodium trihydrate
100	S1624	Alendronate sodium trihydrate
100	S1624	Alendronate sodium trihydrate
100	S1624	Alendronate sodium trihydrate
100	S1624	Alendronate sodium trihydrate
100	S1624	Alendronate sodium trihydrate
1000	S1624	Alendronate sodium trihydrate
1000	S1624	Alendronate sodium trihydrate
1000	S1624	Alendronate sodium trihydrate
1000	S1624	Alendronate sodium trihydrate
1000	S1624	Alendronate sodium trihydrate
1000	S1624	Alendronate sodium trihydrate
10000	S1624	Alendronate sodium trihydrate
10000	S1624	Alendronate sodium trihydrate
10000	S1624	Alendronate sodium trihydrate
10000	S1624	Alendronate sodium trihydrate
10000	S1624	Alendronate sodium trihydrate
10000	S1624	Alendronate sodium trihydrate
10	S1628	Triamcinolone Acetonide
10	S1628	Triamcinolone Acetonide
10	S1628	Triamcinolone Acetonide
10	S1628	Triamcinolone Acetonide
10	S1628	Triamcinolone Acetonide
10	S1628	Triamcinolone Acetonide
100	S1628	Triamcinolone Acetonide
100	S1628	Triamcinolone Acetonide
100	S1628	Triamcinolone Acetonide
100	S1628	Triamcinolone Acetonide
100	S1628	Triamcinolone Acetonide
100	S1628	Triamcinolone Acetonide
1000	S1628	Triamcinolone Acetonide
1000	S1628	Triamcinolone Acetonide
1000	S1628	Triamcinolone Acetonide
1000	S1628	Triamcinolone Acetonide
1000	S1628	Triamcinolone Acetonide
1000	S1628	Triamcinolone Acetonide
10000	S1628	Triamcinolone Acetonide
10000	S1628	Triamcinolone Acetonide
10000	S1628	Triamcinolone Acetonide
10000	S1628	Triamcinolone Acetonide
10000	S1628	Triamcinolone Acetonide
10000	S1628	Triamcinolone Acetonide
10	S1672	Aminoglutethimide 
10	S1672	Aminoglutethimide 
10	S1672	Aminoglutethimide 
10	S1672	Aminoglutethimide 
10	S1672	Aminoglutethimide 
10	S1672	Aminoglutethimide 
100	S1672	Aminoglutethimide 
100	S1672	Aminoglutethimide 
100	S1672	Aminoglutethimide 
100	S1672	Aminoglutethimide 
100	S1672	Aminoglutethimide 
100	S1672	Aminoglutethimide 
1000	S1672	Aminoglutethimide 
1000	S1672	Aminoglutethimide 
1000	S1672	Aminoglutethimide 
1000	S1672	Aminoglutethimide 
1000	S1672	Aminoglutethimide 
1000	S1672	Aminoglutethimide 
10000	S1672	Aminoglutethimide 
10000	S1672	Aminoglutethimide 
10000	S1672	Aminoglutethimide 
10000	S1672	Aminoglutethimide 
10000	S1672	Aminoglutethimide 
10000	S1672	Aminoglutethimide 
10	S1680	Disulfiram 
10	S1680	Disulfiram 
10	S1680	Disulfiram 
10	S1680	Disulfiram 
10	S1680	Disulfiram 
10	S1680	Disulfiram 
100	S1680	Disulfiram 
100	S1680	Disulfiram 
100	S1680	Disulfiram 
100	S1680	Disulfiram 
100	S1680	Disulfiram 
100	S1680	Disulfiram 
1000	S1680	Disulfiram 
1000	S1680	Disulfiram 
1000	S1680	Disulfiram 
1000	S1680	Disulfiram 
1000	S1680	Disulfiram 
1000	S1680	Disulfiram 
10000	S1680	Disulfiram 
10000	S1680	Disulfiram 
10000	S1680	Disulfiram 
10000	S1680	Disulfiram 
10000	S1680	Disulfiram 
10000	S1680	Disulfiram 
10	S1689	Meprednisone
10	S1689	Meprednisone
10	S1689	Meprednisone
10	S1689	Meprednisone
10	S1689	Meprednisone
10	S1689	Meprednisone
100	S1689	Meprednisone
100	S1689	Meprednisone
100	S1689	Meprednisone
100	S1689	Meprednisone
100	S1689	Meprednisone
100	S1689	Meprednisone
1000	S1689	Meprednisone
1000	S1689	Meprednisone
1000	S1689	Meprednisone
1000	S1689	Meprednisone
1000	S1689	Meprednisone
1000	S1689	Meprednisone
10000	S1689	Meprednisone
10000	S1689	Meprednisone
10000	S1689	Meprednisone
10000	S1689	Meprednisone
10000	S1689	Meprednisone
10000	S1689	Meprednisone
10	S1692	Busulfan 
10	S1692	Busulfan 
10	S1692	Busulfan 
10	S1692	Busulfan 
10	S1692	Busulfan 
10	S1692	Busulfan 
100	S1692	Busulfan 
100	S1692	Busulfan 
100	S1692	Busulfan 
100	S1692	Busulfan 
100	S1692	Busulfan 
100	S1692	Busulfan 
1000	S1692	Busulfan 
1000	S1692	Busulfan 
1000	S1692	Busulfan 
1000	S1692	Busulfan 
1000	S1692	Busulfan 
1000	S1692	Busulfan 
10000	S1692	Busulfan 
10000	S1692	Busulfan 
10000	S1692	Busulfan 
10000	S1692	Busulfan 
10000	S1692	Busulfan 
10000	S1692	Busulfan 
10	S1703	Divalproex Sodium
10	S1703	Divalproex Sodium
10	S1703	Divalproex Sodium
10	S1703	Divalproex Sodium
10	S1703	Divalproex Sodium
10	S1703	Divalproex Sodium
10	S1703	Divalproex Sodium
10	S1703	Divalproex Sodium
100	S1703	Divalproex Sodium
100	S1703	Divalproex Sodium
100	S1703	Divalproex Sodium
100	S1703	Divalproex Sodium
100	S1703	Divalproex Sodium
100	S1703	Divalproex Sodium
100	S1703	Divalproex Sodium
100	S1703	Divalproex Sodium
1000	S1703	Divalproex Sodium
1000	S1703	Divalproex Sodium
1000	S1703	Divalproex Sodium
1000	S1703	Divalproex Sodium
1000	S1703	Divalproex Sodium
1000	S1703	Divalproex Sodium
1000	S1703	Divalproex Sodium
1000	S1703	Divalproex Sodium
10000	S1703	Divalproex Sodium
10000	S1703	Divalproex Sodium
10000	S1703	Divalproex Sodium
10000	S1703	Divalproex Sodium
10000	S1703	Divalproex Sodium
10000	S1703	Divalproex Sodium
10000	S1703	Divalproex Sodium
10000	S1703	Divalproex Sodium
10	S1735	Mesna 
10	S1735	Mesna 
10	S1735	Mesna 
10	S1735	Mesna 
10	S1735	Mesna 
10	S1735	Mesna 
100	S1735	Mesna 
100	S1735	Mesna 
100	S1735	Mesna 
100	S1735	Mesna 
100	S1735	Mesna 
100	S1735	Mesna 
1000	S1735	Mesna 
1000	S1735	Mesna 
1000	S1735	Mesna 
1000	S1735	Mesna 
1000	S1735	Mesna 
1000	S1735	Mesna 
10000	S1735	Mesna 
10000	S1735	Mesna 
10000	S1735	Mesna 
10000	S1735	Mesna 
10000	S1735	Mesna 
10000	S1735	Mesna 
10	S1775	Thiotepa
10	S1775	Thiotepa
10	S1775	Thiotepa
10	S1775	Thiotepa
10	S1775	Thiotepa
10	S1775	Thiotepa
100	S1775	Thiotepa
100	S1775	Thiotepa
100	S1775	Thiotepa
100	S1775	Thiotepa
100	S1775	Thiotepa
100	S1775	Thiotepa
1000	S1775	Thiotepa
1000	S1775	Thiotepa
1000	S1775	Thiotepa
1000	S1775	Thiotepa
1000	S1775	Thiotepa
1000	S1775	Thiotepa
10000	S1775	Thiotepa
10000	S1775	Thiotepa
10000	S1775	Thiotepa
10000	S1775	Thiotepa
10000	S1775	Thiotepa
10000	S1775	Thiotepa
10	S1776	Toremifene Citrate
10	S1776	Toremifene Citrate
10	S1776	Toremifene Citrate
10	S1776	Toremifene Citrate
10	S1776	Toremifene Citrate
